#PERMISSIVE
BEGIN 7 1
19,0,1,0,0,0,0,13
18,7,0,1,1,3,3,8
18,7,0,1,1,2,2,8
18,7,0,1,1,2,1,8
18,7,0,0,1,0,2,8
18,7,1,1,1,3,3,9
18,7,1,1,1,3,1,10
18,7,1,1,1,2,2,41
18,7,1,0,1,0,3,42
18,7,1,1,1,1,2,43
18,7,1,0,0,0,0,13
18,7,1,1,1,1,1,14
18,6,0,1,1,3,3,8
19,6,1,1,1,2,1,44
18,6,0,1,1,3,2,8
18,6,0,1,0,2,0,8
18,6,0,1,1,2,1,8
18,6,0,0,1,0,3,8
18,6,0,1,1,1,3,8
18,6,0,0,1,0,2,8
18,6,0,1,1,1,2,8
18,6,1,1,1,3,3,45
18,6,1,1,1,3,2,46
18,6,1,1,1,2,2,47
18,6,1,1,1,1,3,48
18,6,1,0,0,0,0,13
18,5,0,1,1,2,1,8
18,5,0,0,1,0,3,8
18,5,0,1,1,1,3,8
18,5,0,0,1,0,2,8
19,2,1,1,1,3,3,49
18,5,0,1,0,1,0,8
18,5,1,1,1,3,3,18
18,5,1,1,0,3,0,20
18,5,1,1,1,2,3,22
18,5,1,1,1,1,1,50
18,4,0,1,0,3,0,8
18,4,0,1,1,3,1,8
18,4,0,1,1,2,3,8
18,4,0,1,1,2,2,8
18,4,0,1,1,1,2,8
18,4,1,1,1,3,3,51
19,1,0,1,1,2,1,8
18,4,1,1,1,2,3,52
18,4,1,1,1,2,2,29
18,4,1,1,1,1,3,53
18,4,1,0,1,0,2,54
18,3,0,1,0,3,0,8
18,3,0,1,1,3,1,8
18,3,0,1,0,2,0,8
18,3,0,0,1,0,3,8
18,3,0,0,1,0,2,8
18,3,0,0,0,0,0,8
18,3,0,1,1,1,1,8
18,3,1,1,1,3,2,55
18,3,1,1,1,3,1,56
18,3,1,1,1,2,2,57
18,3,1,1,0,2,0,36
18,3,1,1,1,1,3,58
18,3,1,0,1,0,2,59
18,3,1,1,1,1,2,60
18,3,1,0,0,0,0,13
18,3,1,1,1,1,1,61
18,2,0,1,1,3,3,8
18,2,0,1,1,2,3,8
18,2,0,1,0,2,0,8
18,2,0,0,1,0,3,8
18,2,0,0,1,0,2,8
18,2,0,0,1,0,1,8
18,2,0,1,0,1,0,8
18,2,0,1,1,1,1,8
18,2,1,1,1,3,3,62
18,2,1,1,1,3,2,63
18,2,1,1,0,3,0,64
18,2,1,1,1,3,1,65
18,2,1,1,0,2,0,66
18,2,1,1,1,2,1,67
18,2,1,0,1,0,3,68
18,2,1,1,1,1,3,69
18,6,0,1,1,3,1,8
18,2,1,0,1,0,2,70
18,2,1,0,1,0,1,71
18,1,0,1,1,3,1,8
18,1,0,1,1,2,3,8
18,1,0,1,0,2,0,8
18,1,0,1,1,2,1,8
18,1,0,0,1,0,3,8
18,1,0,1,1,1,3,8
18,1,0,0,1,0,2,8
18,1,0,0,1,0,1,8
18,1,0,1,1,1,1,8
18,1,1,1,1,3,3,72
18,1,1,1,1,3,2,73
18,1,1,1,1,2,3,74
18,1,1,1,1,2,1,75
19,2,1,1,1,2,1,76
18,1,1,1,1,1,1,77
18,0,0,1,1,3,2,8
18,0,0,1,0,3,0,8
18,0,0,1,1,2,1,8
18,0,0,1,1,1,3,8
18,0,1,1,1,3,2,1
18,0,1,1,1,3,1,78
18,0,1,0,1,0,2,5
18,0,1,1,1,1,2,6
18,0,1,0,0,0,0,13
18,0,1,1,0,1,0,79
17,7,0,1,1,3,2,8
17,7,0,1,1,2,3,8
17,7,0,0,1,0,3,8
17,7,0,0,1,0,2,8
17,7,0,0,0,0,0,8
18,7,0,1,1,1,3,8
17,7,0,1,0,1,0,8
17,7,1,1,0,3,0,80
17,7,1,1,1,3,1,10
17,7,1,1,1,2,3,11
17,7,1,1,1,2,2,41
17,7,1,1,0,2,0,12
17,7,1,0,1,0,3,42
17,7,0,1,1,3,1,8
17,7,1,1,1,1,3,81
17,7,1,1,1,1,2,43
17,7,1,0,0,0,0,13
17,7,1,0,1,0,1,82
17,7,1,1,0,1,0,83
17,7,1,1,1,1,1,14
17,6,0,1,1,3,2,8
17,6,0,1,0,3,0,8
17,6,0,1,1,2,2,8
19,5,0,1,1,1,3,8
17,6,0,1,1,2,1,8
19,0,0,1,1,1,2,8
17,6,0,0,1,0,3,8
17,6,0,0,1,0,2,8
17,6,0,1,1,1,2,8
17,6,1,1,1,3,3,45
17,6,1,1,0,3,0,84
17,6,1,1,1,2,3,85
17,6,1,1,1,2,2,47
17,6,1,1,1,1,2,16
17,6,1,1,0,1,0,86
17,5,0,1,1,3,3,8
17,5,0,1,1,3,2,8
17,5,0,1,1,3,1,8
17,5,0,1,1,2,3,8
17,5,0,0,1,0,3,8
17,5,0,1,1,1,1,8
17,5,1,1,1,3,3,18
17,5,1,1,1,3,2,19
18,4,0,1,1,1,1,8
17,5,1,1,0,3,0,20
17,5,1,1,1,3,1,21
17,5,1,1,1,2,3,22
17,5,1,1,1,2,2,23
17,5,1,0,1,0,3,87
17,5,1,1,1,1,3,25
17,5,1,0,1,0,2,26
17,4,0,1,1,3,3,8
17,4,0,1,0,3,0,8
17,4,0,1,0,2,0,8
17,4,0,0,1,0,3,8
17,4,0,0,1,0,2,8
17,4,0,1,1,1,2,8
17,4,0,1,0,1,0,8
17,4,0,1,1,2,3,8
17,4,0,1,1,1,1,8
17,4,1,1,0,3,0,28
17,4,1,1,1,3,1,88
17,4,1,0,1,0,3,89
17,4,1,0,1,0,1,90
17,4,1,1,0,1,0,91
17,3,0,1,1,3,2,8
17,3,0,1,0,3,0,8
17,3,0,1,0,2,0,8
17,3,0,0,1,0,3,8
17,3,0,0,0,0,0,8
17,3,0,0,1,0,1,8
17,3,0,1,1,1,1,8
17,3,1,1,1,2,1,76
17,3,1,1,1,1,3,58
17,3,1,0,1,0,2,59
17,3,1,0,1,0,1,92
17,2,0,1,1,2,3,8
17,2,0,1,1,2,2,8
17,2,0,1,1,2,1,8
17,2,0,0,1,0,2,8
18,5,1,1,1,1,3,25
17,2,0,1,1,1,2,8
17,2,0,0,0,0,0,8
17,2,0,1,0,1,0,8
17,2,1,1,1,3,1,65
17,2,1,1,0,2,0,66
17,2,1,1,1,2,1,67
17,2,1,1,1,1,3,69
17,2,1,1,1,1,2,39
17,2,1,1,0,1,0,93
17,1,0,1,1,3,1,8
17,1,0,1,1,2,1,8
17,1,0,1,1,1,3,8
17,1,0,0,1,0,2,8
17,1,0,1,1,1,2,8
17,1,0,1,0,1,0,8
17,1,0,1,1,1,1,8
18,3,0,1,1,2,3,8
17,1,1,1,1,3,1,94
17,1,1,1,1,2,3,74
17,1,1,1,1,2,2,95
17,1,1,1,1,1,3,96
17,1,1,1,1,1,2,97
17,0,0,1,1,3,2,8
17,0,0,1,1,2,3,8
17,0,0,1,1,1,3,8
17,0,0,1,1,1,2,8
17,0,0,0,0,0,0,8
17,0,0,0,1,0,1,8
17,0,0,1,1,1,1,8
17,0,1,1,1,2,3,2
17,0,1,1,0,3,0,40
17,0,1,0,1,0,3,98
17,0,1,1,1,1,3,99
17,3,1,1,0,2,0,36
17,0,1,1,1,1,2,6
16,7,0,1,1,3,3,8
17,0,0,1,0,3,0,8
16,7,0,1,0,3,0,8
16,7,0,1,1,3,1,8
16,7,0,1,0,2,0,8
16,7,0,1,1,2,1,8
16,7,0,1,1,1,3,8
16,7,0,1,0,1,0,8
16,7,0,1,1,1,1,8
19,0,1,1,1,1,2,6
16,7,1,1,0,3,0,80
16,7,1,1,1,2,1,44
16,7,1,0,1,0,3,42
17,5,0,1,1,2,1,8
16,7,1,1,1,1,3,81
18,7,0,0,1,0,3,8
16,7,1,0,1,0,2,100
16,7,1,1,1,1,2,43
16,6,0,1,1,3,3,8
16,6,0,1,1,2,3,8
17,2,0,1,1,1,1,8
16,6,0,1,1,2,2,8
16,6,0,0,1,0,3,8
16,6,0,1,1,1,3,8
16,6,0,0,1,0,1,8
16,6,1,1,0,3,0,84
16,6,1,1,1,3,1,101
16,6,1,1,1,2,3,85
16,6,1,1,1,2,2,47
16,6,1,0,1,0,3,15
16,6,1,1,1,1,3,48
16,6,1,1,1,1,2,16
17,7,0,1,1,2,1,8
16,6,1,0,1,0,1,102
16,6,1,1,0,1,0,86
16,5,0,1,1,3,3,8
16,5,0,1,1,3,2,8
16,5,0,1,1,2,3,8
16,5,0,1,1,2,2,8
16,5,0,1,0,2,0,8
16,5,0,0,1,0,2,8
16,5,0,0,1,0,1,8
16,7,1,1,1,2,2,41
16,5,1,1,1,2,2,23
16,5,1,0,1,0,2,26
16,5,1,0,0,0,0,13
16,5,1,0,1,0,1,103
16,5,1,1,1,1,1,50
16,4,0,1,1,3,1,8
19,3,0,1,0,3,0,8
16,4,0,1,1,2,3,8
16,4,0,1,1,2,2,8
16,4,0,1,1,1,3,8
16,4,0,1,1,1,2,8
16,4,0,0,1,0,1,8
16,4,0,1,0,1,0,8
19,2,0,1,1,2,3,8
16,4,1,1,1,3,1,88
16,4,1,1,1,2,3,52
16,4,1,1,1,2,2,29
16,4,1,0,1,0,3,89
18,7,0,1,1,1,2,8
16,6,0,0,0,0,0,8
16,4,1,1,1,1,3,53
16,4,1,1,1,1,1,33
16,5,0,1,1,2,1,8
16,3,0,1,1,3,1,8
16,3,0,1,0,2,0,8
16,3,0,1,1,2,1,8
16,3,0,0,1,0,3,8
16,3,0,1,1,1,3,8
16,3,0,1,1,1,2,8
16,3,0,0,0,0,0,8
16,3,0,0,1,0,1,8
16,3,0,1,0,1,0,8
16,3,0,1,1,1,1,8
16,3,1,1,1,3,3,49
16,3,1,0,1,0,2,59
19,1,1,1,1,3,2,63
16,3,1,1,1,1,2,60
16,3,1,0,0,0,0,13
16,3,1,1,0,1,0,38
16,2,0,1,0,3,0,8
19,7,1,1,0,1,0,79
16,2,0,1,1,2,3,8
16,2,0,1,1,2,2,8
16,2,0,1,1,2,1,8
16,2,0,1,1,1,3,8
16,2,0,1,1,1,2,8
16,2,1,1,1,3,2,63
16,2,1,1,0,3,0,64
16,2,1,1,1,2,3,104
16,2,1,1,1,2,2,105
16,2,1,1,0,2,0,66
16,2,1,0,1,0,3,68
16,2,1,1,1,1,3,69
16,2,1,0,1,0,1,71
16,2,1,1,0,1,0,93
16,1,0,1,1,3,3,8
16,3,1,0,1,0,3,37
16,1,0,1,1,3,2,8
18,0,0,1,0,1,0,8
16,1,0,1,1,2,2,8
16,1,0,1,1,1,3,8
16,1,0,1,1,1,2,8
16,1,0,0,1,0,1,8
16,1,0,1,0,1,0,8
16,1,1,1,1,3,3,72
16,1,1,1,1,3,1,94
16,4,0,1,1,3,2,8
16,1,1,1,1,2,1,75
16,1,1,1,1,1,3,96
16,1,1,1,1,1,1,77
16,0,0,1,1,3,3,8
16,0,0,1,1,2,3,8
16,0,0,1,1,2,2,8
16,0,0,1,0,2,0,8
16,0,0,1,1,2,1,8
16,0,0,0,1,0,3,8
16,0,0,1,1,1,3,8
19,5,1,0,1,0,1,102
19,3,1,1,0,1,0,91
16,0,0,0,1,0,2,8
16,0,1,1,1,3,1,78
16,0,1,1,1,2,2,3
16,0,1,1,0,2,0,4
16,0,1,1,1,2,1,106
18,7,0,1,0,1,0,8
16,0,1,0,1,0,2,5
16,0,1,1,1,1,2,6
17,0,1,1,1,2,1,106
16,0,1,0,1,0,1,107
19,0,0,1,1,3,2,8
16,0,1,1,0,1,0,79
15,7,0,1,1,3,2,8
15,7,0,1,0,3,0,8
15,7,0,1,1,3,1,8
15,7,0,1,0,2,0,8
15,7,0,0,1,0,3,8
15,7,0,1,1,1,3,8
16,2,1,1,1,3,1,65
15,7,0,0,1,0,1,8
15,7,0,1,1,1,1,8
15,7,1,1,1,3,2,108
15,7,1,1,1,3,1,10
19,5,0,1,0,2,0,8
15,7,1,1,1,2,3,11
16,6,1,1,1,3,3,45
15,7,1,1,0,2,0,12
15,7,1,1,1,2,1,44
15,7,1,0,1,0,2,100
18,7,0,1,1,1,1,8
15,7,1,1,1,1,2,43
15,7,1,0,0,0,0,13
15,7,1,1,0,1,0,83
15,6,0,1,1,3,3,8
15,6,0,1,1,3,2,8
15,6,0,1,1,2,2,8
15,6,0,1,1,2,1,8
15,6,0,0,1,0,3,8
15,6,0,1,1,1,3,8
15,6,0,0,1,0,1,8
16,3,1,1,1,1,1,61
15,6,0,1,0,1,0,8
15,6,1,1,1,3,2,46
17,0,1,1,0,2,0,4
16,7,1,1,1,3,1,10
15,6,1,1,0,3,0,84
17,0,0,1,1,2,2,8
15,6,1,1,0,2,0,109
15,6,1,1,1,2,1,110
15,6,1,0,1,0,3,15
15,6,1,0,1,0,2,111
15,6,0,1,1,1,1,8
15,6,1,1,1,1,2,16
15,6,1,0,0,0,0,13
15,6,1,1,0,1,0,86
15,6,1,1,1,1,1,17
15,5,0,1,1,3,3,8
15,5,0,1,0,3,0,8
15,5,0,1,1,3,1,8
18,5,1,1,1,2,2,23
15,5,0,1,1,2,3,8
15,5,0,0,1,0,2,8
15,5,0,0,0,0,0,8
15,5,0,0,1,0,1,8
15,5,1,1,0,3,0,20
15,5,1,1,1,3,1,21
15,5,1,1,0,2,0,24
15,5,1,0,1,0,3,87
15,5,1,1,1,1,3,25
15,5,1,1,1,1,2,27
19,6,1,0,1,0,1,82
15,5,1,1,0,1,0,112
15,5,1,1,1,1,1,50
15,4,0,1,1,3,1,8
15,4,0,1,1,2,2,8
19,2,0,1,1,2,2,8
15,4,0,1,1,1,3,8
15,4,0,0,1,0,2,8
15,4,0,0,0,0,0,8
15,4,0,1,0,1,0,8
15,4,1,1,1,3,3,51
15,4,1,1,1,3,2,113
15,4,1,1,1,3,1,88
15,4,1,1,1,2,3,52
15,4,1,1,1,2,2,29
15,4,1,1,1,1,3,53
15,4,1,0,1,0,2,54
15,4,1,1,1,1,2,32
15,4,1,0,0,0,0,13
15,3,0,1,1,3,3,8
15,3,0,1,1,3,2,8
15,3,0,1,0,3,0,8
17,3,1,1,1,3,2,55
15,3,0,1,1,3,1,8
15,3,0,1,1,2,2,8
15,3,0,1,0,2,0,8
15,3,0,1,1,2,1,8
15,3,0,0,1,0,3,8
15,3,0,1,1,1,3,8
18,7,0,0,0,0,0,8
15,3,0,0,0,0,0,8
15,3,0,0,1,0,1,8
15,3,0,1,1,1,1,8
15,3,1,1,1,3,2,55
15,3,1,1,1,2,3,35
15,3,1,1,1,1,3,58
15,3,1,0,0,0,0,13
15,2,0,1,1,3,3,8
15,2,0,1,0,3,0,8
15,2,0,1,1,3,1,8
15,2,0,1,1,2,3,8
15,2,0,0,1,0,3,8
17,5,1,1,1,2,1,114
15,2,0,1,1,1,2,8
15,2,0,0,1,0,1,8
15,2,0,1,1,1,1,8
15,2,1,1,1,3,3,62
15,2,1,1,0,3,0,64
15,2,1,1,0,2,0,66
15,2,1,0,1,0,3,68
15,2,1,0,1,0,2,70
15,3,1,1,1,1,2,60
15,2,1,1,0,1,0,93
15,2,1,1,1,1,1,115
17,1,0,1,1,2,2,8
15,1,0,1,1,3,1,8
19,5,1,1,0,2,0,109
17,1,0,0,1,0,3,8
15,1,0,1,1,2,2,8
15,1,0,1,0,2,0,8
15,1,0,1,1,2,1,8
15,1,0,1,1,1,2,8
15,1,1,1,1,3,3,72
15,1,1,1,1,3,2,73
15,1,1,1,1,3,1,94
15,1,1,1,1,2,3,74
15,4,0,1,1,1,2,8
15,1,1,1,1,2,1,75
15,0,0,1,1,3,1,8
15,0,0,1,1,2,1,8
19,0,0,0,1,0,1,8
15,0,0,0,1,0,2,8
15,0,0,0,0,0,0,8
15,4,1,1,1,2,1,31
15,0,1,1,1,3,3,0
15,0,1,1,1,3,2,1
15,0,1,1,0,3,0,40
15,0,1,1,1,3,1,78
15,0,1,1,1,2,2,3
15,0,1,1,0,2,0,4
17,1,0,1,1,2,3,8
15,0,1,1,1,2,1,106
15,0,1,0,1,0,3,98
15,0,1,0,1,0,2,5
15,0,1,1,1,1,1,7
14,7,0,1,0,3,0,8
17,5,0,1,1,1,3,8
14,7,0,1,1,3,1,8
14,7,0,1,1,2,3,8
14,7,0,1,1,2,2,8
14,7,0,1,0,2,0,8
14,7,0,1,1,2,1,8
14,7,0,0,1,0,2,8
14,7,0,0,1,0,1,8
14,7,1,1,1,3,1,10
14,7,1,1,1,2,3,11
14,7,1,1,1,2,2,41
14,7,1,1,0,2,0,12
18,7,0,0,1,0,1,8
14,7,1,1,1,2,1,44
14,7,1,0,1,0,3,42
14,7,1,0,1,0,2,100
14,7,1,1,1,1,2,43
14,7,1,0,0,0,0,13
16,5,1,1,1,3,1,21
14,7,1,0,1,0,1,82
18,0,0,1,0,2,0,8
17,5,0,1,0,3,0,8
14,7,1,1,0,1,0,83
14,6,0,1,1,2,2,8
14,6,0,1,0,2,0,8
14,6,0,1,1,2,1,8
14,6,0,0,1,0,3,8
14,6,0,1,1,1,3,8
14,6,0,0,1,0,2,8
17,6,1,1,1,3,2,46
15,3,1,0,1,0,2,59
14,6,0,0,0,0,0,8
14,6,0,1,0,1,0,8
14,6,1,1,0,3,0,84
16,7,0,1,1,2,2,8
14,6,1,1,1,3,1,101
14,6,1,1,0,2,0,109
14,6,1,0,1,0,3,15
17,2,1,1,0,3,0,64
14,6,1,1,1,1,3,48
14,6,1,1,1,1,2,16
14,6,1,0,1,0,1,102
14,6,1,1,1,1,1,17
14,5,0,1,1,3,2,8
14,5,0,1,0,3,0,8
18,1,0,1,0,3,0,8
14,5,0,1,1,2,2,8
14,5,0,1,0,2,0,8
14,6,0,1,0,3,0,8
14,5,0,1,1,2,1,8
14,5,0,0,1,0,3,8
14,5,0,1,1,1,3,8
14,5,0,1,1,1,2,8
14,5,1,1,1,3,1,21
14,5,1,1,0,2,0,24
17,3,0,1,1,2,1,8
14,5,1,1,1,2,1,114
14,5,1,1,1,1,2,27
14,5,1,0,0,0,0,13
18,3,0,1,1,1,2,8
14,5,1,0,1,0,1,103
14,4,0,1,1,3,3,8
19,7,1,1,1,1,3,99
14,4,0,1,0,3,0,8
14,4,0,1,1,2,3,8
14,4,0,0,1,0,1,8
14,4,0,1,0,1,0,8
19,2,1,1,1,1,1,61
14,4,1,1,1,3,3,51
14,4,1,1,1,2,3,52
14,4,1,0,1,0,2,54
14,4,1,1,1,1,2,32
14,4,1,0,1,0,1,90
14,4,1,1,0,1,0,91
14,3,0,1,1,3,3,8
14,3,0,1,0,3,0,8
19,5,1,1,1,2,2,47
14,3,0,1,1,3,1,8
14,3,0,1,1,2,3,8
14,5,1,1,0,3,0,20
14,3,0,1,1,2,2,8
17,3,1,1,0,1,0,38
14,3,0,1,0,2,0,8
14,3,0,1,1,2,1,8
14,3,0,0,1,0,3,8
14,3,0,0,1,0,2,8
16,2,0,1,1,1,1,8
14,3,0,1,1,1,2,8
14,3,0,0,0,0,0,8
14,3,0,0,1,0,1,8
14,3,1,1,1,3,3,49
14,3,1,1,1,3,2,55
14,3,1,1,1,3,1,56
14,3,1,1,1,2,2,57
15,0,1,1,1,1,3,99
14,3,1,1,0,2,0,36
16,2,0,1,1,3,3,8
14,3,1,0,1,0,3,37
14,3,1,1,1,1,2,60
14,3,1,0,1,0,1,92
14,3,1,1,1,1,1,61
14,2,0,1,1,3,3,8
14,2,0,1,1,3,2,8
14,2,0,1,0,3,0,8
14,2,0,1,1,3,1,8
14,2,0,1,1,2,3,8
14,2,0,1,1,2,2,8
17,3,1,0,1,0,3,37
14,2,0,1,0,2,0,8
14,2,0,0,1,0,3,8
14,2,0,1,1,1,3,8
14,2,0,1,1,1,2,8
14,2,0,0,0,0,0,8
17,2,0,0,1,0,1,8
14,2,0,1,0,1,0,8
14,5,1,1,1,1,1,50
14,2,0,1,1,1,1,8
19,5,1,1,1,3,3,45
14,2,1,1,0,3,0,64
14,2,1,0,1,0,3,68
14,2,1,0,1,0,2,70
14,2,1,1,1,1,2,39
14,2,1,1,0,1,0,93
14,1,0,1,1,3,2,8
14,1,0,1,1,3,1,8
17,6,0,1,0,1,0,8
14,1,0,1,0,2,0,8
14,1,0,0,1,0,3,8
16,5,1,0,1,0,3,87
14,1,0,0,1,0,2,8
14,1,0,1,1,1,2,8
14,1,1,1,1,3,2,73
18,4,0,0,0,0,0,8
14,1,1,1,1,2,3,74
14,1,1,1,1,1,2,97
14,0,0,1,1,3,2,8
19,6,0,1,0,2,0,8
16,7,1,1,0,2,0,12
14,0,0,1,1,3,1,8
14,7,1,1,1,1,3,81
14,0,0,1,0,2,0,8
14,0,0,1,1,2,1,8
14,0,0,0,1,0,2,8
16,5,0,1,1,3,1,8
14,0,0,1,1,1,1,8
18,5,0,1,1,2,2,8
14,0,1,1,0,3,0,40
14,0,1,1,1,2,2,3
14,0,1,1,0,2,0,4
14,0,1,1,1,2,1,106
14,0,1,1,1,1,3,99
14,0,1,1,0,1,0,79
19,0,1,0,1,0,1,107
14,0,1,1,1,1,1,7
13,7,0,1,1,3,2,8
17,3,1,1,1,1,2,60
13,7,0,1,1,3,1,8
13,7,0,1,1,2,3,8
19,5,0,1,1,2,2,8
13,7,0,1,1,2,1,8
16,4,0,1,1,3,3,8
13,7,0,1,1,1,3,8
13,7,0,0,0,0,0,8
13,7,0,0,1,0,1,8
13,7,0,1,0,1,0,8
14,0,0,1,1,2,3,8
13,7,0,1,1,1,1,8
13,7,1,1,1,3,3,9
13,7,1,1,1,3,2,108
17,6,0,1,1,1,1,8
13,7,1,1,0,3,0,80
13,7,1,1,0,2,0,12
13,7,1,1,1,2,1,44
17,5,0,1,0,1,0,8
13,7,1,0,1,0,3,42
13,7,1,0,0,0,0,13
13,7,1,1,0,1,0,83
13,7,1,1,1,1,1,14
13,6,0,1,1,3,1,8
13,6,0,1,1,2,3,8
13,6,0,1,1,2,2,8
13,6,0,1,0,2,0,8
13,6,0,0,1,0,3,8
13,6,0,0,1,0,2,8
13,6,0,1,1,1,2,8
15,1,0,0,1,0,1,8
13,6,0,0,0,0,0,8
13,6,0,0,1,0,1,8
13,6,0,1,0,1,0,8
13,6,0,1,1,1,1,8
13,6,1,1,1,3,3,45
13,6,1,1,0,3,0,84
15,5,1,0,1,0,1,103
13,6,1,1,1,2,3,85
13,6,1,1,1,2,2,47
13,6,1,1,0,2,0,109
13,6,1,0,1,0,3,15
15,0,1,1,1,2,3,2
13,6,1,1,1,1,3,48
13,6,1,0,1,0,1,102
13,6,1,1,1,1,1,17
13,5,0,1,1,3,3,8
13,5,0,1,0,3,0,8
13,5,0,1,0,2,0,8
14,5,0,1,1,1,1,8
13,5,0,0,1,0,3,8
19,1,0,0,1,0,2,8
13,5,0,0,0,0,0,8
13,5,0,0,1,0,1,8
13,5,1,1,1,3,3,18
13,5,1,1,1,3,2,19
13,5,1,1,1,2,3,22
13,5,1,1,1,2,2,23
13,5,1,1,0,2,0,24
13,5,1,0,1,0,3,87
18,2,1,1,1,1,1,115
13,5,1,1,1,1,3,25
13,5,1,1,1,1,2,27
13,5,1,0,0,0,0,13
13,5,1,0,1,0,1,103
13,5,1,1,0,1,0,112
13,5,1,1,1,1,1,50
18,2,0,1,1,3,2,8
13,4,0,1,1,3,3,8
13,4,0,1,1,3,2,8
13,4,0,1,0,3,0,8
13,4,0,1,1,2,3,8
13,4,0,1,1,2,2,8
15,6,1,0,1,0,1,102
13,4,0,1,0,2,0,8
13,4,0,0,1,0,3,8
13,4,0,1,0,1,0,8
13,4,1,1,1,3,3,51
15,7,1,0,1,0,1,82
13,4,1,1,1,3,2,113
13,4,1,1,0,3,0,28
13,4,1,1,1,3,1,88
13,4,1,1,1,2,3,52
14,4,1,0,0,0,0,13
13,4,1,1,0,1,0,91
13,4,1,1,1,1,1,33
13,3,0,1,0,3,0,8
16,5,1,1,1,1,2,27
13,3,0,1,1,3,1,8
13,3,0,1,1,2,3,8
13,3,0,1,1,2,2,8
13,3,0,0,1,0,3,8
13,3,0,1,1,1,3,8
13,3,0,1,1,1,2,8
13,3,0,1,0,1,0,8
13,3,0,1,1,1,1,8
13,3,1,1,1,3,3,49
13,3,1,1,0,3,0,34
18,4,1,1,0,3,0,28
13,3,1,1,1,3,1,56
18,5,1,1,1,2,1,114
13,3,1,1,1,2,3,35
17,2,1,1,1,2,3,104
13,6,0,1,0,3,0,8
13,3,1,1,1,2,2,57
13,3,1,1,0,2,0,36
13,3,1,1,1,1,3,58
17,4,1,1,1,2,3,52
13,3,1,0,1,0,2,59
18,0,1,1,1,2,2,3
13,3,1,1,1,1,2,60
13,3,1,0,1,0,1,92
19,2,1,1,1,3,2,55
13,3,1,1,0,1,0,38
16,5,0,0,0,0,0,8
13,2,0,1,0,3,0,8
13,2,0,1,1,2,3,8
13,2,0,1,1,2,2,8
13,5,0,1,1,1,3,8
13,2,0,1,1,2,1,8
13,2,0,1,1,1,3,8
16,0,1,0,1,0,3,98
13,2,0,0,1,0,2,8
13,2,0,1,1,1,2,8
13,2,0,0,1,0,1,8
13,2,0,1,0,1,0,8
13,2,0,1,1,1,1,8
13,2,1,1,1,3,3,62
16,6,0,1,1,1,1,8
13,2,1,1,0,3,0,64
13,2,1,1,1,3,1,65
